x,y,Date
169.30478,45.28803,14-12-2011 2:56
169.30405,45.28782,14-12-2011 3:56
169.3043,45.28795,14-12-2011 22:56
169.30593,45.28823,14-12-2011 23:56
169.30527,45.28864,15-12-2011 0:56
169.30486,45.28856,15-12-2011 1:55
169.30592,45.28827,15-12-2011 2:55
169.30468,45.28825,15-12-2011 20:56
169.30463,45.28858,15-12-2011 21:55
169.30437,45.28784,15-12-2011 22:55
169.30418,45.28908,16-12-2011 0:56
169.30398,45.28815,16-12-2011 3:56
169.30434,45.28891,16-12-2011 21:56
169.30408,45.28856,16-12-2011 22:56
169.30512,45.28817,16-12-2011 23:56
169.3053,45.28797,17-12-2011 1:56
169.30513,45.28787,17-12-2011 2:56
169.30484,45.28819,17-12-2011 3:56
169.30423,45.28853,17-12-2011 22:56
169.30524,45.28836,17-12-2011 23:56
169.30601,45.28815,18-12-2011 0:56
169.30523,45.28801,18-12-2011 1:56
169.30478,45.28768,18-12-2011 2:58
169.30429,45.28804,18-12-2011 3:56
169.30403,45.28872,18-12-2011 23:56
169.30497,45.28785,19-12-2011 0:56
169.3051,45.28788,19-12-2011 1:56
169.30425,45.28888,19-12-2011 22:58
169.30486,45.28882,19-12-2011 23:56
169.30563,45.28846,20-12-2011 0:56
169.3042,45.2879,20-12-2011 2:56
169.30502,45.28796,20-12-2011 3:57
169.30524,45.28813,20-12-2011 20:56
169.30431,45.28844,20-12-2011 21:56
169.30493,45.28783,20-12-2011 22:56
169.30463,45.28817,20-12-2011 23:56
169.30419,45.28784,21-12-2011 0:56
169.30393,45.28817,21-12-2011 1:56
169.30399,45.2889,21-12-2011 2:56
169.30507,45.28806,21-12-2011 3:56
169.30409,45.28802,21-12-2011 21:57
169.30397,45.28844,21-12-2011 22:56
169.30558,45.28833,21-12-2011 23:56
169.30423,45.2889,22-12-2011 0:56
169.30433,45.28873,22-12-2011 1:56
169.3054,45.28805,22-12-2011 2:56
169.30518,45.28818,22-12-2011 20:56
169.30422,45.28783,22-12-2011 22:56
169.30424,45.28893,22-12-2011 23:56
169.30595,45.28832,23-12-2011 0:56
169.30468,45.28833,23-12-2011 1:56
169.30513,45.28786,23-12-2011 2:56
169.30489,45.28788,23-12-2011 3:56
169.30521,45.28805,23-12-2011 20:56
169.30403,45.28831,23-12-2011 21:56
169.30296,45.28916,23-12-2011 22:56
169.30368,45.28908,23-12-2011 23:56
169.30405,45.28921,24-12-2011 0:56
169.30533,45.28845,24-12-2011 1:56
169.3054,45.28797,24-12-2011 3:56
169.30387,45.28802,24-12-2011 21:58
169.30381,45.28801,24-12-2011 22:56
169.30363,45.28899,25-12-2011 0:56
169.30468,45.28904,25-12-2011 1:56
169.3047,45.28805,25-12-2011 3:56
169.30422,45.28778,25-12-2011 21:58
169.30427,45.28782,25-12-2011 22:56
169.30562,45.28838,25-12-2011 23:56
169.30339,45.28928,26-12-2011 0:56
169.30517,45.28789,26-12-2011 2:56
169.30527,45.2881,26-12-2011 3:56
169.30383,45.28798,26-12-2011 21:56
169.30383,45.28785,26-12-2011 22:28
169.30402,45.28783,26-12-2011 23:30
169.30516,45.28789,27-12-2011 1:28
169.30532,45.28785,27-12-2011 2:28
169.30468,45.28835,27-12-2011 3:31
169.30386,45.28797,27-12-2011 22:28
169.30431,45.28905,27-12-2011 23:28
169.30518,45.28796,28-12-2011 1:28
169.30533,45.28783,28-12-2011 1:43
169.30467,45.28752,28-12-2011 2:43
169.3044,45.28792,28-12-2011 3:44
169.30407,45.28867,29-12-2011 1:43
169.30428,45.28798,29-12-2011 2:43
169.30553,45.28783,29-12-2011 3:43
169.30398,45.28846,29-12-2011 21:52
169.30411,45.28814,29-12-2011 21:59
169.30393,45.2877,29-12-2011 22:06
169.30405,45.28858,30-12-2011 0:06
169.3049,45.28792,30-12-2011 1:07
169.30417,45.28784,30-12-2011 2:07
169.30433,45.28803,30-12-2011 3:07
169.30545,45.28808,30-12-2011 4:06
169.30398,45.28798,30-12-2011 21:58
169.30401,45.28774,30-12-2011 22:58
169.30529,45.28797,31-12-2011 0:02
169.30533,45.28808,31-12-2011 1:02
169.30556,45.28801,31-12-2011 2:02
169.3045,45.2881,31-12-2011 3:02
169.30411,45.28837,31-12-2011 4:02
169.30386,45.28812,31-12-2011 21:15
169.30527,45.28784,31-12-2011 21:58
169.30419,45.28803,31-12-2011 23:58
169.3041,45.28786,1-01-2012 0:59
169.30408,45.28775,1-01-2012 2:08
169.30388,45.28778,1-01-2012 3:08
169.3055,45.28784,1-01-2012 3:48
169.30383,45.28813,1-01-2012 23:05
169.30497,45.28794,2-01-2012 1:06
169.30543,45.28784,2-01-2012 2:04
169.30565,45.28808,2-01-2012 3:04
169.30553,45.28804,2-01-2012 4:04
169.29445,-45.27866,19-05-2011 20:27
169.28274,-45.2796,19-05-2011 21:28
169.27308,-45.28062,19-05-2011 22:28
169.28627,-45.27248,19-05-2011 23:27
169.28203,-45.27941,20-05-2011 0:27
169.28671,-45.27594,20-05-2011 1:27
169.28703,-45.27628,20-05-2011 2:27
169.28967,-45.27812,20-05-2011 20:29
169.28875,-45.27573,20-05-2011 21:27
169.28671,-45.27537,20-05-2011 22:27
169.28548,-45.27569,20-05-2011 23:28
169.28577,-45.27608,21-05-2011 0:26
169.28608,-45.27685,21-05-2011 1:29
169.28645,-45.27654,21-05-2011 2:27
169.28752,-45.27771,21-05-2011 20:27
169.28703,-45.27722,21-05-2011 21:28
169.28698,-45.27723,21-05-2011 22:27
169.28722,-45.27661,21-05-2011 23:26
169.28678,-45.27629,22-05-2011 0:27
169.28771,-45.27594,22-05-2011 20:28
169.28786,-45.27493,22-05-2011 21:27
169.28973,-45.27731,22-05-2011 22:27
169.28782,-45.27672,22-05-2011 23:27
169.28552,-45.27662,23-05-2011 1:27
169.29169,-45.27957,23-05-2011 20:27
169.29041,-45.279,23-05-2011 21:26
169.29023,-45.2777,23-05-2011 22:27
169.28777,-45.27683,23-05-2011 23:27
169.28643,-45.27633,24-05-2011 1:27
169.28693,-45.27643,24-05-2011 2:27
169.28903,-45.27746,24-05-2011 20:27
169.28728,-45.27651,24-05-2011 21:27
169.28767,-45.27524,24-05-2011 22:27
169.28707,-45.27456,24-05-2011 23:27
169.28729,-45.2745,25-05-2011 0:27
169.28669,-45.27538,25-05-2011 1:27
169.2854,-45.27578,25-05-2011 2:27
169.28723,-45.27556,25-05-2011 20:27
169.28748,-45.27515,25-05-2011 21:27
169.2867,-45.27541,25-05-2011 22:27
169.28633,-45.27617,25-05-2011 23:27
169.28575,-45.27662,26-05-2011 0:27
169.28751,-45.2768,26-05-2011 1:27
169.28709,-45.27632,26-05-2011 2:27
169.2867,-45.27571,26-05-2011 20:27
169.28778,-45.27513,26-05-2011 21:27
169.28659,-45.27523,26-05-2011 22:27
169.28775,-45.27656,26-05-2011 23:26
169.28521,-45.27733,27-05-2011 20:27
169.28628,-45.27675,27-05-2011 21:27
169.28563,-45.27642,27-05-2011 22:27
169.28558,-45.27607,27-05-2011 23:27
169.28597,-45.27576,28-05-2011 1:27
169.28848,-45.27597,28-05-2011 20:27
169.28768,-45.27561,28-05-2011 23:27
169.28658,-45.27532,29-05-2011 0:26
169.28646,-45.27619,29-05-2011 1:27
169.28811,-45.27753,29-05-2011 20:28
169.28975,-45.27829,29-05-2011 22:27
169.28726,-45.27818,29-05-2011 23:26
169.28593,-45.27588,30-05-2011 2:28
169.28584,-45.27609,30-05-2011 3:26
169.289,-45.27973,30-05-2011 20:28
169.28621,-45.27678,30-05-2011 22:26
169.28584,-45.27668,31-05-2011 0:27
169.28623,-45.27628,31-05-2011 1:26
169.28918,-45.27607,31-05-2011 20:27
169.28905,-45.27724,31-05-2011 21:27
169.28799,-45.27673,31-05-2011 22:26
169.28694,-45.27681,31-05-2011 23:27
169.28596,-45.2767,1-06-2011 2:27
169.28587,-45.27622,1-06-2011 3:27
169.2855,-45.27641,1-06-2011 20:27
169.28619,-45.27585,1-06-2011 21:26
169.28661,-45.275,1-06-2011 22:27
169.28687,-45.27557,1-06-2011 23:27
169.28673,-45.27608,2-06-2011 0:27
169.28613,-45.27581,2-06-2011 1:27
169.28673,-45.27618,2-06-2011 2:27
169.28761,-45.27685,2-06-2011 22:27
169.28764,-45.27698,2-06-2011 23:27
169.28688,-45.27624,3-06-2011 0:27
169.28637,-45.27601,3-06-2011 1:26
169.28973,-45.2774,3-06-2011 20:27
169.28793,-45.27657,3-06-2011 21:27
169.28653,-45.27593,3-06-2011 22:27
169.28599,-45.27613,3-06-2011 23:27
169.28742,-45.27547,4-06-2011 20:27
169.28752,-45.27506,4-06-2011 21:27
169.28613,-45.27465,4-06-2011 22:27
169.28507,-45.27554,4-06-2011 23:27
169.28548,-45.2762,5-06-2011 0:26
169.28603,-45.27613,5-06-2011 1:27
169.28617,-45.27613,5-06-2011 2:26
169.28688,-45.27637,5-06-2011 3:26
169.28565,-45.27633,5-06-2011 20:27
169.28547,-45.27585,5-06-2011 21:27
169.28543,-45.27638,5-06-2011 22:26
169.28567,-45.27654,5-06-2011 23:26
169.28672,-45.27676,6-06-2011 0:27
169.28715,-45.27638,6-06-2011 1:26
169.28595,-45.27568,6-06-2011 3:27
169.28629,-45.27683,6-06-2011 18:32
169.28888,-45.27773,6-06-2011 19:31
169.28962,-45.27822,6-06-2011 20:32
169.28915,-45.27727,6-06-2011 21:31
169.28816,-45.27694,6-06-2011 22:31
169.28637,-45.27587,7-06-2011 18:32
169.2868,-45.27531,7-06-2011 19:31
169.28762,-45.2755,7-06-2011 20:32
169.29008,-45.27763,7-06-2011 21:31
169.28929,-45.27784,7-06-2011 22:31
169.28701,-45.27694,7-06-2011 23:32
169.28588,-45.27639,8-06-2011 0:31
169.28548,-45.27653,8-06-2011 18:32
169.28383,-45.27624,8-06-2011 19:31
169.28596,-45.27541,8-06-2011 20:49
169.28752,-45.27544,8-06-2011 21:48
169.2876,-45.27553,8-06-2011 22:19
169.2892,-45.2775,8-06-2011 23:19
169.28688,-45.27614,9-06-2011 0:19
169.28612,-45.27618,9-06-2011 1:19
169.28658,-45.27638,9-06-2011 2:19
169.28616,-45.27736,9-06-2011 20:45
169.28638,-45.27592,9-06-2011 21:45
169.28554,-45.2755,9-06-2011 22:45
169.28598,-45.2759,9-06-2011 23:45
169.28617,-45.27598,10-06-2011 0:11
169.28633,-45.27587,10-06-2011 0:24
169.28733,-45.27651,10-06-2011 22:17
169.28572,-45.27653,11-06-2011 0:17
169.28584,-45.27613,11-06-2011 1:16
169.28583,-45.27608,11-06-2011 2:16
169.2879,-45.27663,11-06-2011 22:17
169.28729,-45.27651,11-06-2011 23:17
169.28661,-45.27611,12-06-2011 0:16
169.28668,-45.27773,12-06-2011 23:18
169.28538,-45.27648,13-06-2011 0:16
169.28583,-45.27614,13-06-2011 1:16
169.28551,-45.27602,13-06-2011 2:17
169.2859,-45.27609,13-06-2011 3:16
169.28548,-45.27568,13-06-2011 17:45
169.28668,-45.27565,13-06-2011 18:45
169.28552,-45.27642,13-06-2011 19:45
169.28573,-45.27538,13-06-2011 21:45
169.28521,-45.27608,13-06-2011 22:45
169.2842,-45.27634,13-06-2011 23:45
169.28608,-45.27616,14-06-2011 18:26
169.28868,-45.27709,14-06-2011 19:26
169.28793,-45.27677,14-06-2011 21:25
169.28716,-45.27681,14-06-2011 21:54
169.28608,-45.27587,15-06-2011 0:03
169.28582,-45.27553,15-06-2011 1:03
169.2855,-45.27575,15-06-2011 3:04
169.28757,-45.275,15-06-2011 20:43
169.28665,-45.27546,15-06-2011 21:43
169.28573,-45.27556,15-06-2011 22:44
169.28557,-45.27569,15-06-2011 23:11
169.28563,-45.2757,15-06-2011 23:42
169.28601,-45.27577,16-06-2011 0:41
169.28659,-45.27598,16-06-2011 2:42
169.28648,-45.276,16-06-2011 3:41
169.28685,-45.27608,16-06-2011 4:41
169.28898,-45.27582,16-06-2011 20:34
169.28753,-45.27558,16-06-2011 21:34
169.2868,-45.27553,16-06-2011 22:34
169.28622,-45.27583,16-06-2011 23:33
169.28663,-45.27608,17-06-2011 0:34
169.28586,-45.276,17-06-2011 1:34
169.28637,-45.27601,17-06-2011 2:33
169.28806,-45.27597,17-06-2011 20:34
169.28919,-45.2774,17-06-2011 22:34
169.28726,-45.27638,17-06-2011 23:34
169.28628,-45.27602,18-06-2011 0:33
169.28538,-45.27597,18-06-2011 17:49
169.28579,-45.27618,18-06-2011 18:49
169.28573,-45.27677,18-06-2011 19:32
169.28524,-45.27725,18-06-2011 20:31
169.28524,-45.27671,18-06-2011 21:31
169.28578,-45.27602,18-06-2011 22:31
169.2859,-45.27625,18-06-2011 23:31
169.28569,-45.27652,19-06-2011 0:19
169.28619,-45.27656,19-06-2011 1:20
169.28686,-45.27662,19-06-2011 2:19
169.2878,-45.27756,19-06-2011 20:44
169.28702,-45.27679,19-06-2011 21:44
169.28748,-45.27668,19-06-2011 22:44
169.28607,-45.27639,19-06-2011 23:44
169.28577,-45.27601,20-06-2011 0:44
169.28607,-45.27577,20-06-2011 1:44
169.28649,-45.27615,20-06-2011 2:43
169.28593,-45.27589,20-06-2011 3:44
169.28489,-45.27578,20-06-2011 18:22
169.28467,-45.27573,20-06-2011 18:39
169.28687,-45.27568,20-06-2011 19:40
169.28751,-45.27563,20-06-2011 20:40
169.28728,-45.27558,20-06-2011 21:39
169.28578,-45.27623,20-06-2011 23:40
169.28552,-45.27648,21-06-2011 0:40
169.28591,-45.27638,21-06-2011 1:39
169.29063,-45.27758,21-06-2011 19:52
169.28797,-45.27618,21-06-2011 20:52
169.28649,-45.27555,21-06-2011 21:52
169.28611,-45.27595,21-06-2011 22:52
169.28566,-45.27702,22-06-2011 18:31
169.28948,-45.27798,22-06-2011 20:32
169.28845,-45.27717,22-06-2011 21:31
169.28748,-45.27667,22-06-2011 22:31
169.28672,-45.27674,22-06-2011 23:30
169.28596,-45.27632,23-06-2011 0:30
169.28578,-45.27611,23-06-2011 1:31
169.28546,-45.27589,23-06-2011 2:17
169.28786,-45.27573,23-06-2011 19:28
169.28968,-45.27756,23-06-2011 20:03
169.28848,-45.2769,23-06-2011 21:02
169.28544,-45.27751,23-06-2011 22:03
169.28501,-45.27645,23-06-2011 23:02
169.28546,-45.27638,24-06-2011 0:03
169.28613,-45.27628,24-06-2011 1:03
169.28665,-45.27628,24-06-2011 1:57
169.28543,-45.2774,24-06-2011 19:57
169.28878,-45.2781,24-06-2011 20:56
169.28738,-45.2768,24-06-2011 22:57
169.28577,-45.27645,24-06-2011 23:56
169.28783,-45.27546,25-06-2011 19:57
169.28851,-45.27595,25-06-2011 20:57
169.28809,-45.27673,25-06-2011 21:57
169.28726,-45.27648,25-06-2011 22:56
169.28627,-45.2757,26-06-2011 0:57
169.28613,-45.2757,26-06-2011 1:56
169.28543,-45.276,26-06-2011 2:56
169.28658,-45.27689,26-06-2011 19:57
169.28712,-45.27731,26-06-2011 20:56
169.28691,-45.27717,26-06-2011 22:58
169.28631,-45.27647,26-06-2011 23:56
169.28582,-45.2761,27-06-2011 1:56
169.28562,-45.27631,27-06-2011 18:15
169.28544,-45.27543,27-06-2011 19:14
169.28948,-45.27762,27-06-2011 20:15
169.29006,-45.27817,27-06-2011 21:15
169.28738,-45.27921,27-06-2011 22:14
169.28653,-45.27602,28-06-2011 1:15
169.28803,-45.27754,28-06-2011 18:16
169.288,-45.27796,28-06-2011 20:15
169.28607,-45.27619,28-06-2011 23:15
169.28608,-45.27626,29-06-2011 0:14
169.28612,-45.27567,29-06-2011 18:15
169.28722,-45.27552,29-06-2011 19:14
169.28794,-45.27551,29-06-2011 20:15
169.28759,-45.27544,29-06-2011 21:14
169.28706,-45.27565,29-06-2011 22:15
169.28679,-45.27547,29-06-2011 23:15
169.28713,-45.27547,30-06-2011 0:14
169.28695,-45.27597,30-06-2011 1:14
169.28593,-45.27642,30-06-2011 18:15
169.2855,-45.27708,30-06-2011 19:15
169.28987,-45.27778,30-06-2011 20:41
169.28768,-45.27692,30-06-2011 21:42
169.28728,-45.27648,30-06-2011 22:41
169.28708,-45.27654,30-06-2011 23:41
169.2868,-45.27617,1-07-2011 0:42
169.28598,-45.27641,1-07-2011 1:42
169.28688,-45.27606,1-07-2011 2:43
169.2855,-45.27611,1-07-2011 18:29
169.28413,-45.27548,1-07-2011 19:28
169.28539,-45.27567,1-07-2011 20:28
169.28671,-45.27571,1-07-2011 21:28
169.28733,-45.27556,1-07-2011 22:28
169.29036,-45.27759,1-07-2011 23:28
169.28789,-45.27668,2-07-2011 0:28
169.28668,-45.27625,2-07-2011 1:28
169.28609,-45.27617,2-07-2011 18:28
169.28529,-45.27693,2-07-2011 19:23
169.28559,-45.27708,2-07-2011 20:21
169.28923,-45.27704,2-07-2011 21:21
169.28953,-45.27786,2-07-2011 21:47
169.28775,-45.27689,2-07-2011 22:47
169.29,-45.27777,4-07-2011 21:47
169.28694,-45.27635,4-07-2011 23:47
169.28678,-45.27625,5-07-2011 1:49
169.28554,-45.27594,5-07-2011 2:48
169.28968,-45.27751,6-07-2011 0:29
169.28831,-45.27726,6-07-2011 1:29
169.28759,-45.27658,6-07-2011 2:29
169.28709,-45.27636,6-07-2011 3:29
169.2868,-45.2764,6-07-2011 17:46
169.28594,-45.27638,6-07-2011 18:45
169.28628,-45.27753,6-07-2011 20:24
169.28546,-45.27673,6-07-2011 21:24
169.28592,-45.27658,6-07-2011 22:23
169.28682,-45.27676,7-07-2011 0:23
169.28654,-45.27653,7-07-2011 1:23
169.28775,-45.27716,7-07-2011 18:22
169.28948,-45.27808,7-07-2011 19:22
169.28801,-45.27657,7-07-2011 20:22
169.28726,-45.27651,7-07-2011 21:22
169.28635,-45.2762,7-07-2011 23:21
169.28567,-45.27637,8-07-2011 18:22
169.28573,-45.27701,8-07-2011 20:21
169.28601,-45.27662,8-07-2011 21:21
169.28616,-45.27634,8-07-2011 22:21
169.28653,-45.27688,8-07-2011 23:22
169.28762,-45.27761,9-07-2011 0:21
169.28654,-45.27664,9-07-2011 1:21
169.28732,-45.27643,10-07-2011 18:16
169.28737,-45.27674,10-07-2011 19:17
169.28629,-45.27649,10-07-2011 19:49
169.28599,-45.2767,10-07-2011 23:50
169.2858,-45.27651,11-07-2011 0:49
169.28549,-45.27567,11-07-2011 1:49
169.28612,-45.27604,11-07-2011 2:50
169.28805,-45.27499,11-07-2011 19:50
169.28978,-45.27629,11-07-2011 20:50
169.28944,-45.27721,11-07-2011 21:51
169.28958,-45.27751,11-07-2011 22:50
169.28727,-45.2765,11-07-2011 23:49
169.28627,-45.2758,12-07-2011 19:50
169.28673,-45.27591,12-07-2011 20:49
169.28645,-45.27603,12-07-2011 21:50
169.28617,-45.27638,13-07-2011 18:24
169.28614,-45.27648,13-07-2011 19:23
169.28581,-45.2766,13-07-2011 20:15
169.28608,-45.27659,13-07-2011 21:14
169.28589,-45.27644,13-07-2011 22:13
169.28609,-45.2764,13-07-2011 23:14
169.28648,-45.27658,14-07-2011 0:13
169.28615,-45.27631,14-07-2011 1:13
169.28673,-45.2761,14-07-2011 18:13
169.28633,-45.27624,14-07-2011 19:12
169.28613,-45.2763,14-07-2011 19:49
169.28643,-45.27602,14-07-2011 20:51
169.28544,-45.27567,15-07-2011 19:49
169.28531,-45.27609,15-07-2011 20:49
169.2848,-45.27583,15-07-2011 22:49
169.28551,-45.27578,16-07-2011 0:49
169.28537,-45.27568,16-07-2011 1:49
169.28561,-45.27561,16-07-2011 2:49
169.28746,-45.27516,16-07-2011 19:49
169.28773,-45.27546,16-07-2011 20:49
169.28771,-45.27542,16-07-2011 21:49
169.2874,-45.27533,16-07-2011 22:49
169.28696,-45.27531,16-07-2011 23:49
169.28751,-45.27563,17-07-2011 1:49
169.28785,-45.27573,17-07-2011 2:49
169.28819,-45.27563,17-07-2011 17:49
169.28771,-45.27539,17-07-2011 18:13
169.28673,-45.2757,17-07-2011 19:13
169.29057,-45.27822,17-07-2011 20:30
169.29017,-45.27816,17-07-2011 21:30
169.2887,-45.27817,17-07-2011 22:30
169.28589,-45.27723,17-07-2011 23:31
169.28639,-45.2765,18-07-2011 0:42
169.28689,-45.27629,18-07-2011 1:57
169.28496,-45.2758,18-07-2011 19:43
169.28508,-45.27603,18-07-2011 20:32
169.28563,-45.27613,18-07-2011 21:32
169.28588,-45.27588,18-07-2011 22:32
169.2865,-45.27584,18-07-2011 23:32
169.28705,-45.27633,19-07-2011 0:31
169.28754,-45.27678,19-07-2011 1:32
169.2855,-45.27739,19-07-2011 21:32
169.28606,-45.27672,19-07-2011 22:32
169.28622,-45.27637,19-07-2011 23:32
169.2863,-45.27629,20-07-2011 0:32
169.28785,-45.27567,20-07-2011 20:34
169.28919,-45.27805,20-07-2011 21:31
169.28862,-45.27823,20-07-2011 22:32
169.28747,-45.27678,20-07-2011 23:31
169.28684,-45.27573,21-07-2011 20:32
169.28667,-45.27522,21-07-2011 21:32
169.28614,-45.27585,21-07-2011 22:32
169.28629,-45.27598,22-07-2011 0:32
169.28538,-45.27607,22-07-2011 20:32
169.28458,-45.27568,22-07-2011 21:32
169.28516,-45.27597,22-07-2011 22:32
169.28536,-45.27593,22-07-2011 23:32
169.28543,-45.27566,22-07-2011 23:37
169.28543,-45.27585,23-07-2011 0:06
169.28658,-45.27663,23-07-2011 1:06
169.28712,-45.27642,25-07-2011 18:17
169.28727,-45.27507,25-07-2011 19:17
169.28856,-45.27536,25-07-2011 21:24
169.28801,-45.2749,25-07-2011 22:28
169.28774,-45.27511,25-07-2011 23:37
169.28829,-45.27575,26-07-2011 19:43
169.28833,-45.27575,26-07-2011 19:55
169.28741,-45.27544,26-07-2011 20:54
169.28608,-45.27578,27-07-2011 19:05
169.28589,-45.27576,27-07-2011 19:29
169.28528,-45.27573,27-07-2011 20:29
169.28676,-45.27604,27-07-2011 21:31
169.2867,-45.27618,27-07-2011 22:03
169.28703,-45.27632,28-07-2011 18:26
169.289,-45.27835,28-07-2011 19:25
169.28933,-45.27793,28-07-2011 20:25
169.28874,-45.27706,28-07-2011 21:25
169.28777,-45.27662,28-07-2011 22:25
169.28751,-45.27663,28-07-2011 23:25
169.28686,-45.27624,29-07-2011 18:27
169.28607,-45.2763,29-07-2011 19:18
169.28571,-45.27638,29-07-2011 20:18
169.28598,-45.27622,29-07-2011 21:18
169.2863,-45.27617,29-07-2011 22:18
169.28624,-45.27627,29-07-2011 23:18
169.28485,-45.27503,30-07-2011 19:05
169.28421,-45.27533,30-07-2011 19:39
169.28444,-45.27555,30-07-2011 20:19
169.28528,-45.2759,30-07-2011 21:19
169.28633,-45.2763,30-07-2011 22:19
169.28682,-45.27632,30-07-2011 22:40
169.28643,-45.27643,31-07-2011 18:27
169.28485,-45.27675,31-07-2011 19:27
169.28583,-45.27614,31-07-2011 20:30
169.28588,-45.27607,31-07-2011 21:29
169.2873,-45.27572,1-08-2011 18:31
169.28879,-45.27868,1-08-2011 20:33
169.28909,-45.27793,1-08-2011 20:47
169.28997,-45.27761,1-08-2011 22:09
169.28899,-45.27728,1-08-2011 22:46
169.28762,-45.27663,1-08-2011 23:46
169.28702,-45.27642,2-08-2011 0:46
169.28658,-45.27532,2-08-2011 20:38
169.28549,-45.27558,2-08-2011 21:37
169.28611,-45.27589,2-08-2011 22:38
169.28642,-45.27636,2-08-2011 23:38
169.28628,-45.27575,3-08-2011 19:15
169.28776,-45.27585,3-08-2011 20:15
169.28693,-45.27526,3-08-2011 21:15
169.2853,-45.27573,3-08-2011 22:15
169.28568,-45.2762,3-08-2011 23:15
169.28688,-45.27628,4-08-2011 0:15
169.28745,-45.27713,4-08-2011 19:16
169.28683,-45.27741,4-08-2011 21:15
169.28619,-45.27683,4-08-2011 22:16
169.28581,-45.27652,4-08-2011 23:15
169.28653,-45.27618,5-08-2011 0:15
169.28576,-45.27636,5-08-2011 19:16
169.28564,-45.2762,5-08-2011 20:15
169.28561,-45.27641,5-08-2011 23:12
169.28562,-45.27629,6-08-2011 0:12
169.28623,-45.2763,6-08-2011 1:13
169.28382,-45.27792,2-09-2011 21:56
169.28391,-45.27725,2-09-2011 22:57
169.28386,-45.27693,2-09-2011 23:58
169.28383,-45.27771,3-09-2011 0:57
169.28475,-45.27833,3-09-2011 2:57
169.28447,-45.27838,3-09-2011 3:58
169.28468,-45.27791,3-09-2011 4:57
169.28498,-45.27819,12-09-2011 21:59
169.28358,-45.27808,12-09-2011 22:56
169.28398,-45.27837,13-09-2011 0:56
169.28475,-45.27864,13-09-2011 1:57
169.28544,-45.27902,13-09-2011 21:58
169.28468,-45.27885,13-09-2011 22:57
169.28442,-45.2785,14-09-2011 0:58
169.28419,-45.277,14-09-2011 21:57
169.28383,-45.27717,14-09-2011 22:56
169.28443,-45.27694,14-09-2011 23:56
169.28482,-45.27739,15-09-2011 0:56
169.28396,-45.27818,15-09-2011 1:59
169.28394,-45.27871,15-09-2011 2:56
169.28429,-45.27963,15-09-2011 21:58
169.28402,-45.27872,15-09-2011 22:56
169.28401,-45.27867,15-09-2011 23:57
169.28422,-45.27804,16-09-2011 0:56
169.28433,-45.2783,16-09-2011 1:57
169.28402,-45.27905,18-09-2011 21:56
169.28447,-45.27946,18-09-2011 22:56
169.28469,-45.27959,18-09-2011 23:56
169.2852,-45.2794,19-09-2011 0:56
169.28521,-45.27895,19-09-2011 1:56
169.28483,-45.27866,19-09-2011 2:56
169.28392,-45.27848,19-09-2011 22:56
169.28418,-45.27701,19-09-2011 23:57
169.28528,-45.2782,20-09-2011 1:56
169.28468,-45.27879,20-09-2011 2:59
169.28447,-45.27834,20-09-2011 3:56
169.28434,-45.27893,20-09-2011 23:58
169.28432,-45.27868,21-09-2011 0:56
169.28453,-45.27801,21-09-2011 2:57
169.28597,-45.27881,21-09-2011 22:56
169.28524,-45.27879,21-09-2011 23:56
169.28478,-45.27872,22-09-2011 2:57
169.28378,-45.27928,22-09-2011 21:58
169.28392,-45.27938,22-09-2011 22:56
169.28463,-45.27928,23-09-2011 1:58
169.28499,-45.2786,23-09-2011 2:56
169.28438,-45.27833,23-09-2011 3:56
169.28376,-45.27893,23-09-2011 22:58
169.28397,-45.27836,23-09-2011 23:56
169.28437,-45.27846,24-09-2011 2:57
169.28525,-45.27873,24-09-2011 21:57
169.28531,-45.27892,24-09-2011 22:56
169.28497,-45.27909,25-09-2011 0:56
169.28494,-45.27914,25-09-2011 1:56
169.28346,-45.27903,27-09-2011 1:56
169.28455,-45.27868,27-09-2011 2:56
169.28435,-45.27837,27-09-2011 3:56
169.28353,-45.27781,27-09-2011 21:57
169.28295,-45.27769,27-09-2011 22:56
169.2838,-45.27792,27-09-2011 23:56
169.2848,-45.27838,28-09-2011 0:56
169.28458,-45.2795,28-09-2011 2:56
169.28451,-45.27876,28-09-2011 3:56
169.28589,-45.27922,28-09-2011 21:57
169.28404,-45.27908,28-09-2011 22:56
169.28395,-45.27913,28-09-2011 23:56
169.28413,-45.27886,29-09-2011 0:56
169.28393,-45.27838,29-09-2011 1:56
169.28445,-45.27823,29-09-2011 2:56
169.2838,-45.27926,29-09-2011 21:56
169.28376,-45.27864,29-09-2011 22:56
169.28403,-45.2791,30-09-2011 0:56
169.28397,-45.27897,30-09-2011 1:56
169.28465,-45.27863,30-09-2011 2:57
169.28442,-45.27949,30-09-2011 21:57
169.28442,-45.27953,30-09-2011 22:56
169.28452,-45.27943,30-09-2011 23:56
169.28401,-45.27912,1-10-2011 0:57
169.28422,-45.27952,1-10-2011 21:57
169.28406,-45.27921,1-10-2011 22:56
169.28379,-45.27945,1-10-2011 23:56
169.28407,-45.27892,2-10-2011 0:56
169.28431,-45.27832,2-10-2011 2:58
169.28431,-45.27861,2-10-2011 3:56
169.28447,-45.27938,2-10-2011 21:58
169.28465,-45.27949,2-10-2011 22:57
169.28416,-45.27913,2-10-2011 23:56
